,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
SAN PABLO DE LIPEZ,atencion odontologica,exodoncia,2019-11-01,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
SAN PEDRO,atencion odontologica,exodoncia,2019-11-01,0,0,8,15,1,3,6,13,2,2,0,0,0,0,50
SAN PEDRO DE BUENA VISTA,atencion odontologica,exodoncia,2019-11-01,0,0,13,8,1,7,12,41,5,10,0,0,0,0,97
SAN PEDRO DE CURAHUARA,atencion odontologica,exodoncia,2019-11-01,0,0,1,0,0,2,1,0,0,2,0,0,0,0,6
SAN PEDRO DE QUEMES,atencion odontologica,exodoncia,2019-11-01,0,0,1,1,0,2,3,2,0,1,0,0,0,0,10
SAN PEDRO DE TIQUINA,atencion odontologica,exodoncia,2019-11-01,0,0,10,7,1,8,11,20,4,0,0,0,0,0,61
SAN PEDRO(PND),atencion odontologica,exodoncia,2019-11-01,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5
SAN RAFAEL,atencion odontologica,exodoncia,2019-11-01,1,0,6,5,0,0,6,8,0,0,0,0,0,0,26
SAN RAMON BENI,atencion odontologica,exodoncia,2019-11-01,0,0,3,2,6,4,6,9,2,1,0,0,0,0,33
SAN RAMON SCZ,atencion odontologica,exodoncia,2019-11-01,0,0,1,1,0,0,1,2,1,1,0,0,0,0,7
SANTA ANA,atencion odontologica,exodoncia,2019-11-01,0,0,17,10,0,3,8,24,0,2,0,0,0,0,64
SANTA CRUZ DE LA SIERRA,atencion odontologica,exodoncia,2019-11-01,9,12,64,52,9,8,67,144,121,61,0,0,0,0,547
SANTA ROSA,atencion odontologica,exodoncia,2019-11-01,0,0,4,2,3,1,4,11,0,0,0,0,0,0,25
SANTA ROSA DEL SARA,atencion odontologica,exodoncia,2019-11-01,0,0,12,12,3,9,16,24,1,0,0,0,0,0,77
SANTIAGO DE CALLAPA,atencion odontologica,exodoncia,2019-11-01,0,0,2,0,2,0,0,4,6,4,0,0,0,0,18
SANTIAGO DE HUARI,atencion odontologica,exodoncia,2019-11-01,0,1,5,6,2,4,5,12,14,3,0,0,0,0,52
SANTIAGO DE HUATA,atencion odontologica,exodoncia,2019-11-01,0,0,2,3,2,5,8,6,5,2,0,0,0,0,33
SANTIAGO DE MACHACA,atencion odontologica,exodoncia,2019-11-01,2,0,6,3,0,2,0,12,10,4,0,0,0,0,39
SANTIVAÑES,atencion odontologica,exodoncia,2019-11-01,0,0,5,3,3,0,4,8,0,3,0,0,0,0,26
SANTUARIO DE QUILLACAS,atencion odontologica,exodoncia,2019-11-01,0,0,4,2,1,1,0,5,1,1,0,0,0,0,15
SAPAHAQUI,atencion odontologica,exodoncia,2019-11-01,0,0,5,7,2,2,8,23,1,0,0,0,0,0,48
SENA,atencion odontologica,exodoncia,2019-11-01,0,0,8,4,5,4,10,11,1,0,0,0,0,0,43
SHINAOTA,atencion odontologica,exodoncia,2019-11-01,0,0,0,0,0,0,1,1,2,0,0,0,0,0,4
SICA SICA (VILLA AROMA),atencion odontologica,exodoncia,2019-11-01,1,0,11,14,6,8,17,20,15,11,0,0,0,0,103
SICAYA,atencion odontologica,exodoncia,2019-11-01,0,0,1,2,0,0,4,2,0,1,0,0,0,0,10
SIPE SIPE,atencion odontologica,exodoncia,2019-11-01,0,0,21,35,8,7,15,30,13,8,0,0,0,0,137
SOPACHUY,atencion odontologica,exodoncia,2019-11-01,0,0,6,5,1,2,3,21,0,0,0,0,0,0,38
SORACACHI,atencion odontologica,exodoncia,2019-11-01,0,0,18,10,7,5,11,35,19,8,0,0,0,0,113
SORATA,atencion odontologica,exodoncia,2019-11-01,1,0,8,17,2,3,10,24,7,5,0,0,0,0,77
SUCRE,atencion odontologica,exodoncia,2019-11-01,4,5,124,136,18,40,87,190,44,44,0,0,0,0,692
TACACHI,atencion odontologica,exodoncia,2019-11-01,0,0,2,4,0,1,0,0,0,2,0,0,0,0,9
TACACOMA,atencion odontologica,exodoncia,2019-11-01,0,0,0,0,0,0,1,4,3,1,0,0,0,0,9
TACOBAMBA,atencion odontologica,exodoncia,2019-11-01,0,0,6,6,1,7,8,9,0,2,0,0,0,0,39
TACOPAYA,atencion odontologica,exodoncia,2019-11-01,0,0,0,5,2,2,8,8,4,5,0,0,0,0,34
TAHUA,atencion odontologica,exodoncia,2019-11-01,0,0,2,1,2,0,0,0,3,0,0,0,0,0,8
TAPACARI,atencion odontologica,exodoncia,2019-11-01,0,0,11,16,5,9,15,21,9,8,0,0,0,0,94
TARABUCO,atencion odontologica,exodoncia,2019-11-01,1,0,13,24,8,7,19,50,10,6,0,0,0,0,138
TARACO,atencion odontologica,exodoncia,2019-11-01,0,1,0,2,1,4,2,6,1,0,0,0,0,0,17
TARATA,atencion odontologica,exodoncia,2019-11-01,0,0,0,4,0,2,3,5,5,8,0,0,0,0,27
TARIJA,atencion odontologica,exodoncia,2019-11-01,3,5,84,82,16,32,98,173,23,32,0,0,0,0,548
TARVITA,atencion odontologica,exodoncia,2019-11-01,0,0,21,32,10,17,14,64,15,10,0,0,0,0,183
TEOPONTE,atencion odontologica,exodoncia,2019-11-01,0,2,11,17,3,7,11,22,5,2,0,0,0,0,80
TIAHUANACU,atencion odontologica,exodoncia,2019-11-01,0,0,13,10,1,2,2,18,3,2,0,0,0,0,51
TINGUIPAYA,atencion odontologica,exodoncia,2019-11-01,0,0,3,6,2,6,7,30,4,17,0,0,0,0,75
TIPUANI,atencion odontologica,exodoncia,2019-11-01,0,0,0,1,0,0,2,1,1,0,0,0,0,0,5
TIQUIPAYA,atencion odontologica,exodoncia,2019-11-01,3,0,25,40,4,12,13,27,10,14,0,0,0,0,148
TIRAQUE (CBBA),atencion odontologica,exodoncia,2019-11-01,1,0,16,10,5,2,1,10,7,5,0,0,0,0,57
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,exodoncia,2019-11-01,0,0,2,3,0,1,2,0,0,0,0,0,0,0,8
TOCO,atencion odontologica,exodoncia,2019-11-01,0,0,7,3,0,0,2,1,0,1,0,0,0,0,14
TODOS SANTOS,atencion odontologica,exodoncia,2019-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
TOLATA,atencion odontologica,exodoncia,2019-11-01,0,0,4,6,0,1,3,7,2,8,0,0,0,0,31
TOLEDO,atencion odontologica,exodoncia,2019-11-01,0,0,3,13,1,5,6,8,0,1,0,0,0,0,37
TOMAVE,atencion odontologica,exodoncia,2019-11-01,0,0,24,14,2,12,15,37,5,14,0,0,0,0,123
TOMINA,atencion odontologica,exodoncia,2019-11-01,0,0,10,7,2,0,6,35,2,9,0,0,0,0,71
TORO TORO,atencion odontologica,exodoncia,2019-11-01,0,0,5,3,0,3,6,15,5,8,0,0,0,0,45
TOTORA(CBBA),atencion odontologica,exodoncia,2019-11-01,0,0,8,8,2,5,5,10,2,2,0,0,0,0,42
TOTORA(ORR),atencion odontologica,exodoncia,2019-11-01,0,0,6,5,0,2,2,7,8,2,0,0,0,0,32
TRIGAL,atencion odontologica,exodoncia,2019-11-01,0,0,0,2,0,0,0,9,2,0,0,0,0,0,13
TRINIDAD,atencion odontologica,exodoncia,2019-11-01,7,0,58,51,14,12,110,154,25,15,0,0,0,0,446
TUPIZA,atencion odontologica,exodoncia,2019-11-01,2,0,21,29,9,8,27,49,27,15,0,0,0,0,187
TURCO,atencion odontologica,exodoncia,2019-11-01,0,0,1,5,0,1,3,6,1,2,0,0,0,0,19
UMALA,atencion odontologica,exodoncia,2019-11-01,0,0,1,2,1,3,0,3,1,0,0,0,0,0,11
UNCIA,atencion odontologica,exodoncia,2019-11-01,1,2,12,19,1,10,9,29,4,10,0,0,0,0,97
URIONDO (A. CONCEPCION),atencion odontologica,exodoncia,2019-11-01,0,0,4,13,4,9,13,33,2,2,0,0,0,0,80
URUBICHA,atencion odontologica,exodoncia,2019-11-01,0,1,5,0,1,5,4,13,0,2,0,0,0,0,31
UYUNI,atencion odontologica,exodoncia,2019-11-01,0,0,12,11,2,4,14,19,11,9,0,0,0,0,82
VACAS,atencion odontologica,exodoncia,2019-11-01,0,0,6,3,4,0,3,6,0,3,0,0,0,0,25
VALLEGRANDE,atencion odontologica,exodoncia,2019-11-01,0,0,12,6,1,3,17,28,13,13,0,0,0,0,93
VIACHA,atencion odontologica,exodoncia,2019-11-01,2,0,33,42,9,20,26,72,11,18,0,0,0,0,233
VILA VILA,atencion odontologica,exodoncia,2019-11-01,0,0,0,0,0,0,1,2,0,3,0,0,0,0,6
VILLA CHARCAS,atencion odontologica,exodoncia,2019-11-01,0,0,7,3,0,1,3,24,0,2,0,0,0,0,40
VILLA MONTES,atencion odontologica,exodoncia,2019-11-01,0,1,28,25,8,7,6,55,9,0,0,0,0,0,139
VILLA NUEVA (LOMA ALTA),atencion odontologica,exodoncia,2019-11-01,0,0,1,5,0,1,0,6,0,0,0,0,0,0,13
VILLA RIVERO,atencion odontologica,exodoncia,2019-11-01,0,0,0,2,0,3,2,5,4,2,0,0,0,0,18
VILLA SERRANO,atencion odontologica,exodoncia,2019-11-01,0,0,0,0,4,7,12,8,5,6,0,0,0,0,42
VILLA TUNARI,atencion odontologica,exodoncia,2019-11-01,4,2,35,62,7,15,43,56,7,5,0,0,0,0,236
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,exodoncia,2019-11-01,0,0,11,21,5,7,2,41,2,3,0,0,0,0,92
VILLAZON,atencion odontologica,exodoncia,2019-11-01,0,0,37,28,10,9,19,86,16,14,0,0,0,0,219
VINTO,atencion odontologica,exodoncia,2019-11-01,1,1,33,39,3,18,22,45,2,13,0,0,0,0,177
VITICHI,atencion odontologica,exodoncia,2019-11-01,0,0,34,31,1,5,3,20,4,8,0,0,0,0,106
WALDO BALLIVIAN,atencion odontologica,exodoncia,2019-11-01,0,0,1,1,0,0,2,6,2,0,0,0,0,0,12
WARNES,atencion odontologica,exodoncia,2019-11-01,0,2,17,21,0,3,19,17,6,16,0,0,0,0,101
YACO,atencion odontologica,exodoncia,2019-11-01,0,0,5,7,3,2,6,13,4,2,0,0,0,0,42
YACUIBA,atencion odontologica,exodoncia,2019-11-01,0,1,24,39,7,20,29,81,18,8,0,0,0,0,227
YAMPARAEZ,atencion odontologica,exodoncia,2019-11-01,0,0,11,1,0,1,2,11,6,8,0,0,0,0,40
YANACACHI,atencion odontologica,exodoncia,2019-11-01,0,0,2,4,0,1,1,4,4,2,0,0,0,0,18
YAPACANI,atencion odontologica,exodoncia,2019-11-01,3,3,18,9,4,5,18,26,5,2,0,0,0,0,93
YOCALLA,atencion odontologica,exodoncia,2019-11-01,0,0,5,3,1,3,7,12,2,6,0,0,0,0,39
YOTALA,atencion odontologica,exodoncia,2019-11-01,0,0,14,13,0,2,12,22,3,17,0,0,0,0,83
YUNCHARA,atencion odontologica,exodoncia,2019-11-01,0,0,11,11,2,0,5,17,1,3,0,0,0,0,50
YUNGUYO DE LITORAL,atencion odontologica,exodoncia,2019-11-01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,exodoncia,2019-11-01,0,0,2,9,1,1,0,14,2,2,0,0,0,0,31
ACACIO,atencion odontologica,exodoncia,2019-12-01,0,0,3,7,0,0,5,8,3,1,0,0,0,0,27
ACHACACHI,atencion odontologica,exodoncia,2019-12-01,3,1,17,17,7,15,13,38,26,25,0,0,0,0,162
ACHOCALLA,atencion odontologica,exodoncia,2019-12-01,1,1,14,35,1,8,5,31,5,10,0,0,0,0,111
AIQUILE,atencion odontologica,exodoncia,2019-12-01,2,1,7,9,0,0,1,0,3,1,0,0,0,0,24
ALALAY,atencion odontologica,exodoncia,2019-12-01,0,0,0,0,0,0,0,2,0,4,0,0,0,0,6
ALCALA,atencion odontologica,exodoncia,2019-12-01,0,0,6,3,0,1,1,7,5,1,0,0,0,0,24
ALTO BENI,atencion odontologica,exodoncia,2019-12-01,1,0,1,3,0,2,1,9,2,1,0,0,0,0,20
ANCORAIMES,atencion odontologica,exodoncia,2019-12-01,0,0,4,7,4,13,12,28,22,17,0,0,0,0,107
ANDAMARCA,atencion odontologica,exodoncia,2019-12-01,0,0,4,5,1,3,2,3,4,0,0,0,0,0,22
ANTEQUERA,atencion odontologica,exodoncia,2019-12-01,0,0,4,1,2,0,5,11,2,0,0,0,0,0,25
ANZALDO,atencion odontologica,exodoncia,2019-12-01,0,0,3,3,0,1,1,2,0,3,0,0,0,0,13
APOLO,atencion odontologica,exodoncia,2019-12-01,0,0,26,10,3,5,7,23,3,5,0,0,0,0,82
ARAMPAMPA,atencion odontologica,exodoncia,2019-12-01,0,0,3,0,1,0,2,1,0,0,0,0,0,0,7
ARANI,atencion odontologica,exodoncia,2019-12-01,0,1,12,11,5,4,0,6,3,2,0,0,0,0,44
ARBIETO,atencion odontologica,exodoncia,2019-12-01,0,0,30,30,2,2,7,7,3,2,0,0,0,0,83
ARQUE,atencion odontologica,exodoncia,2019-12-01,0,0,16,12,2,1,6,14,2,3,0,0,0,0,56
ASCENCION DE GUARAYOS,atencion odontologica,exodoncia,2019-12-01,8,16,1,24,8,7,6,26,38,26,0,0,0,0,160
ATOCHA,atencion odontologica,exodoncia,2019-12-01,1,0,29,22,10,13,22,31,2,8,0,0,0,0,138
AUCAPATA,atencion odontologica,exodoncia,2019-12-01,2,0,5,4,1,8,16,15,1,2,0,0,0,0,54
AYATA,atencion odontologica,exodoncia,2019-12-01,0,0,0,8,0,2,5,8,2,1,0,0,0,0,26
AYO AYO,atencion odontologica,exodoncia,2019-12-01,0,0,3,4,0,8,0,8,4,5,0,0,0,0,32
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,exodoncia,2019-12-01,2,3,23,33,7,8,22,31,12,6,0,0,0,0,147
AZURDUY,atencion odontologica,exodoncia,2019-12-01,1,0,1,6,2,5,11,5,0,0,0,0,0,0,31
BATALLAS,atencion odontologica,exodoncia,2019-12-01,0,0,11,25,3,13,7,29,16,12,0,0,0,0,116
BAURES,atencion odontologica,exodoncia,2019-12-01,0,0,2,0,0,0,5,16,0,1,0,0,0,0,24
BELEN DE ANDAMARCA,atencion odontologica,exodoncia,2019-12-01,0,0,3,4,0,0,0,7,2,2,0,0,0,0,18
BELEN DE URMIRI,atencion odontologica,exodoncia,2019-12-01,0,0,0,1,8,3,5,2,0,1,0,0,0,0,20
BELLA FLOR,atencion odontologica,exodoncia,2019-12-01,0,0,0,0,1,3,0,2,0,0,0,0,0,0,6
BERMEJO,atencion odontologica,exodoncia,2019-12-01,0,0,30,26,1,3,3,35,9,2,0,0,0,0,109
BETANZOS,atencion odontologica,exodoncia,2019-12-01,1,0,27,43,6,8,17,70,25,37,0,0,0,0,234
BOLIVAR,atencion odontologica,exodoncia,2019-12-01,0,0,7,0,1,2,2,8,4,5,0,0,0,0,29
BOYUIBE,atencion odontologica,exodoncia,2019-12-01,0,0,4,5,0,0,9,11,4,1,0,0,0,0,34
CABEZAS,atencion odontologica,exodoncia,2019-12-01,0,0,5,11,1,3,4,7,1,2,0,0,0,0,34
CAIROMA,atencion odontologica,exodoncia,2019-12-01,0,0,1,2,4,1,3,6,1,0,0,0,0,0,18
"CAIZA ""D""",atencion odontologica,exodoncia,2019-12-01,0,0,6,8,3,3,2,10,3,2,0,0,0,0,37
CAJUATA,atencion odontologica,exodoncia,2019-12-01,0,0,16,15,3,2,12,30,7,5,0,0,0,0,90
CALACOTO,atencion odontologica,exodoncia,2019-12-01,0,0,1,0,1,5,3,9,8,8,0,0,0,0,35
CALAMARCA,atencion odontologica,exodoncia,2019-12-01,1,0,11,11,7,9,3,23,3,4,0,0,0,0,72
CAMARGO,atencion odontologica,exodoncia,2019-12-01,0,0,8,13,0,3,11,9,4,5,0,0,0,0,53
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,exodoncia,2019-12-01,0,0,2,3,0,4,4,3,0,1,0,0,0,0,17
CAMIRI,atencion odontologica,exodoncia,2019-12-01,0,0,6,5,4,4,7,14,17,4,0,0,0,0,61
CAPINOTA,atencion odontologica,exodoncia,2019-12-01,0,2,11,5,1,2,0,2,0,2,0,0,0,0,25
CAQUIAVIRI,atencion odontologica,exodoncia,2019-12-01,0,0,7,16,7,5,15,21,4,5,0,0,0,0,80
CARACOLLO,atencion odontologica,exodoncia,2019-12-01,1,0,14,15,1,4,10,23,8,10,0,0,0,0,86
CARANAVI,atencion odontologica,exodoncia,2019-12-01,1,1,29,34,3,15,26,60,21,5,0,0,0,0,195
CARANGAS,atencion odontologica,exodoncia,2019-12-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
CARAPARI,atencion odontologica,exodoncia,2019-12-01,0,0,24,25,6,4,9,46,6,1,0,0,0,0,121
CARIPUYO,atencion odontologica,exodoncia,2019-12-01,0,0,15,7,2,7,5,17,7,5,0,0,0,0,65
CARMEN RIVERO TORREZ,atencion odontologica,exodoncia,2019-12-01,0,0,2,1,0,0,7,6,0,1,0,0,0,0,17
CATACORA,atencion odontologica,exodoncia,2019-12-01,0,0,0,6,0,3,5,7,0,0,0,0,0,0,21
CHACARILLA,atencion odontologica,exodoncia,2019-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,exodoncia,2019-12-01,0,0,39,45,4,8,12,31,20,12,0,0,0,0,171
CHAQUI,atencion odontologica,exodoncia,2019-12-01,2,0,13,5,1,8,5,16,5,20,0,0,0,0,75
CHARAGUA,atencion odontologica,exodoncia,2019-12-01,0,0,6,8,2,7,6,25,4,0,0,0,0,0,58
CHARAÑA,atencion odontologica,exodoncia,2019-12-01,0,0,1,0,0,1,5,1,0,0,0,0,0,0,8
CHAYANTA,atencion odontologica,exodoncia,2019-12-01,0,0,22,14,5,10,8,38,6,5,0,0,0,0,108
CHIMORE,atencion odontologica,exodoncia,2019-12-01,0,0,16,25,3,1,7,25,5,1,0,0,0,0,83
CHIPAYA,atencion odontologica,exodoncia,2019-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHOQUE COTA,atencion odontologica,exodoncia,2019-12-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
CHUA COCANI,atencion odontologica,exodoncia,2019-12-01,0,0,2,10,1,3,1,12,1,0,0,0,0,0,30
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,exodoncia,2019-12-01,0,4,12,19,1,4,3,20,0,3,0,0,0,0,66
CHUMA,atencion odontologica,exodoncia,2019-12-01,1,0,16,13,6,17,18,43,12,6,0,0,0,0,132
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,exodoncia,2019-12-01,0,0,5,10,3,1,1,8,0,1,0,0,0,0,29
CKOCHAS,atencion odontologica,exodoncia,2019-12-01,0,0,2,1,0,5,10,7,3,0,0,0,0,0,28
CLIZA,atencion odontologica,exodoncia,2019-12-01,0,0,19,9,0,2,2,6,2,13,0,0,0,0,53
COBIJA,atencion odontologica,exodoncia,2019-12-01,2,2,40,57,7,7,44,51,6,1,0,0,0,0,217
COCAPATA,atencion odontologica,exodoncia,2019-12-01,2,0,27,19,23,17,33,68,7,5,0,0,0,0,201
COCHABAMBA,atencion odontologica,exodoncia,2019-12-01,19,12,334,377,40,51,142,247,85,67,0,0,0,0,1374
COIPASA,atencion odontologica,exodoncia,2019-12-01,0,0,3,0,1,0,6,4,1,1,0,0,0,0,16
COLCAPIRHUA,atencion odontologica,exodoncia,2019-12-01,0,0,67,41,6,6,6,24,4,7,0,0,0,0,161
"COLCHA ""K""",atencion odontologica,exodoncia,2019-12-01,0,0,17,14,5,7,6,15,11,1,0,0,0,0,76
COLLANA,atencion odontologica,exodoncia,2019-12-01,0,0,7,3,10,4,2,10,1,0,0,0,0,0,37
COLOMI,atencion odontologica,exodoncia,2019-12-01,1,2,12,22,0,11,1,14,4,1,0,0,0,0,68
COLPA BELGICA,atencion odontologica,exodoncia,2019-12-01,0,1,13,6,0,5,10,10,2,3,0,0,0,0,50
COLQUECHACA,atencion odontologica,exodoncia,2019-12-01,2,0,44,37,12,38,31,94,15,20,0,0,0,0,293
COLQUENCHA,atencion odontologica,exodoncia,2019-12-01,0,0,12,26,7,5,11,20,5,14,0,0,0,0,100
COLQUIRI,atencion odontologica,exodoncia,2019-12-01,0,1,8,10,8,10,8,13,9,5,0,0,0,0,72
COMANCHE,atencion odontologica,exodoncia,2019-12-01,0,0,2,3,3,8,3,13,1,0,0,0,0,0,33
COMARAPA,atencion odontologica,exodoncia,2019-12-01,1,0,7,9,0,7,1,27,7,4,0,0,0,0,63
COMBAYA,atencion odontologica,exodoncia,2019-12-01,0,0,0,1,0,1,3,0,5,1,0,0,0,0,11
CONCEPCION,atencion odontologica,exodoncia,2019-12-01,0,1,2,6,1,3,3,13,2,0,0,0,0,0,31
COPACABANA,atencion odontologica,exodoncia,2019-12-01,0,0,9,5,3,8,8,14,3,2,0,0,0,0,52
CORIPATA,atencion odontologica,exodoncia,2019-12-01,0,0,8,6,0,5,3,9,2,0,0,0,0,0,33
CORO CORO,atencion odontologica,exodoncia,2019-12-01,1,0,22,8,4,8,5,9,12,10,0,0,0,0,79
COROICO,atencion odontologica,exodoncia,2019-12-01,0,1,5,7,5,5,13,21,1,0,0,0,0,0,58
CORQUE,atencion odontologica,exodoncia,2019-12-01,0,0,3,4,2,0,2,6,3,0,0,0,0,0,20
COTAGAITA,atencion odontologica,exodoncia,2019-12-01,1,1,10,27,8,6,20,44,17,5,0,0,0,0,139
COTOCA,atencion odontologica,exodoncia,2019-12-01,2,0,30,28,3,5,13,27,10,7,0,0,0,0,125
CRUZ DE MACHACAMARCA,atencion odontologica,exodoncia,2019-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,exodoncia,2019-12-01,0,0,16,16,3,3,9,15,4,1,0,0,0,0,67
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,exodoncia,2019-12-01,0,0,4,3,0,5,4,2,0,5,0,0,0,0,23
CUEVO,atencion odontologica,exodoncia,2019-12-01,0,0,5,4,0,0,2,3,3,0,0,0,0,0,17
CULPINA,atencion odontologica,exodoncia,2019-12-01,0,0,14,3,1,6,11,16,3,6,0,0,0,0,60
CURAHUARA DE CARANGAS,atencion odontologica,exodoncia,2019-12-01,0,0,4,4,0,2,5,5,0,2,0,0,0,0,22
CURVA,atencion odontologica,exodoncia,2019-12-01,0,0,0,2,1,2,2,3,0,1,0,0,0,0,11
DESAGUADERO,atencion odontologica,exodoncia,2019-12-01,0,0,2,6,4,1,5,7,8,12,0,0,0,0,45
EL ALTO,atencion odontologica,exodoncia,2019-12-01,44,44,319,317,89,139,131,189,66,48,0,0,0,0,1386
EL CHORO,atencion odontologica,exodoncia,2019-12-01,0,0,4,5,0,2,4,4,3,0,0,0,0,0,22
EL PUENTE(STC),atencion odontologica,exodoncia,2019-12-01,0,1,13,15,2,7,2,19,3,0,0,0,0,0,62
EL PUENTE(TJA),atencion odontologica,exodoncia,2019-12-01,0,0,16,13,1,6,10,27,5,7,0,0,0,0,85
EL TORNO,atencion odontologica,exodoncia,2019-12-01,5,3,14,14,3,5,19,28,17,13,0,0,0,0,121
EL VILLAR,atencion odontologica,exodoncia,2019-12-01,0,2,8,12,1,4,1,20,1,5,0,0,0,0,54
ENTRE RIOS TRJ,atencion odontologica,exodoncia,2019-12-01,0,0,14,18,4,3,15,18,1,0,0,0,0,0,73
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2019-12-01,0,0,10,9,3,6,4,8,7,0,0,0,0,0,47
ESCARA,atencion odontologica,exodoncia,2019-12-01,0,0,0,0,0,1,1,0,0,2,0,0,0,0,4
ESMERALDA,atencion odontologica,exodoncia,2019-12-01,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3
EUCALIPTUS,atencion odontologica,exodoncia,2019-12-01,1,0,2,3,3,5,4,4,5,1,0,0,0,0,28
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2019-12-01,0,0,13,9,1,10,12,16,4,5,0,0,0,0,70
FILADELFIA,atencion odontologica,exodoncia,2019-12-01,0,0,8,6,0,4,1,3,0,2,0,0,0,0,24
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2019-12-01,2,0,9,5,2,0,1,4,3,1,0,0,0,0,27
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2019-12-01,6,0,13,6,10,8,20,29,10,5,0,0,0,0,107
GUANAY,atencion odontologica,exodoncia,2019-12-01,0,2,2,0,0,2,4,8,5,3,0,0,0,0,26
GUAQUI,atencion odontologica,exodoncia,2019-12-01,0,0,9,5,2,4,12,21,5,12,0,0,0,0,70
GUAYARAMERIN,atencion odontologica,exodoncia,2019-12-01,0,0,27,39,1,6,11,33,1,1,0,0,0,0,119
GUTIERREZ,atencion odontologica,exodoncia,2019-12-01,1,0,10,15,4,10,11,48,0,0,0,0,0,0,99
HUACARETA,atencion odontologica,exodoncia,2019-12-01,0,0,11,14,2,6,9,16,9,0,0,0,0,0,67
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2019-12-01,0,0,1,7,0,2,3,17,5,0,0,0,0,0,35
HUACHACALLA,atencion odontologica,exodoncia,2019-12-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,exodoncia,2019-12-01,0,0,15,17,1,5,5,18,2,7,0,0,0,0,70
HUARACAJE,atencion odontologica,exodoncia,2019-12-01,0,0,4,0,0,2,2,1,0,2,0,0,0,0,11
HUARINA,atencion odontologica,exodoncia,2019-12-01,0,0,1,2,1,0,0,2,1,0,0,0,0,0,7
HUATAJATA,atencion odontologica,exodoncia,2019-12-01,0,0,0,1,1,1,1,0,0,2,0,0,0,0,6
HUAYLLAMARCA,atencion odontologica,exodoncia,2019-12-01,0,0,0,2,0,0,2,7,2,7,0,0,0,0,20
HUMANATA,atencion odontologica,exodoncia,2019-12-01,0,0,2,3,1,0,2,4,2,2,0,0,0,0,16
ICHOCA,atencion odontologica,exodoncia,2019-12-01,0,0,1,4,0,0,0,7,6,4,0,0,0,0,22
ICLA,atencion odontologica,exodoncia,2019-12-01,0,0,9,8,1,1,8,25,9,5,0,0,0,0,66
INCAHUASI,atencion odontologica,exodoncia,2019-12-01,0,0,12,22,2,8,12,17,0,2,0,0,0,0,75
INQUISIVI,atencion odontologica,exodoncia,2019-12-01,0,0,29,30,9,14,30,61,19,9,0,0,0,0,201
IRUPANA (VILLA DE LANZA),atencion odontologica,exodoncia,2019-12-01,0,2,12,18,1,6,18,26,11,1,0,0,0,0,95
IXIAMAS,atencion odontologica,exodoncia,2019-12-01,0,0,22,7,2,1,3,13,0,0,0,0,0,0,48
JESUS DE MACHACA,atencion odontologica,exodoncia,2019-12-01,0,0,12,13,10,13,8,27,15,14,0,0,0,0,112
LA ASUNTA,atencion odontologica,exodoncia,2019-12-01,2,0,46,26,14,10,43,77,17,6,0,0,0,0,241
LA GUARDIA,atencion odontologica,exodoncia,2019-12-01,7,6,34,27,2,9,11,32,31,19,0,0,0,0,178
LA PAZ,atencion odontologica,exodoncia,2019-12-01,17,14,377,359,84,121,217,355,119,102,0,0,0,0,1765
LA RIVERA,atencion odontologica,exodoncia,2019-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
