,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
LA PAZ,atencion odontologica,consulta repetida,2019-11-01,360,339,546,641,294,430,1117,2092,402,292,0,28,0,3,6544
LA RIVERA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
LAGUNILLAS,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,1,0,1,3,0,0,0,0,0,0,5
LAJA,atencion odontologica,consulta repetida,2019-11-01,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4
LAS CARRERAS,atencion odontologica,consulta repetida,2019-11-01,0,0,5,0,3,4,4,19,0,0,0,0,0,0,35
LICOMA PAMPA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LLALLAGUA,atencion odontologica,consulta repetida,2019-11-01,24,10,22,22,12,33,24,119,6,9,0,2,0,1,284
LLICA,atencion odontologica,consulta repetida,2019-11-01,0,0,4,2,0,6,3,4,0,0,0,0,0,0,19
MACHACAMARCA,atencion odontologica,consulta repetida,2019-11-01,1,1,0,2,0,10,10,32,14,25,0,0,0,0,95
MACHARETI,atencion odontologica,consulta repetida,2019-11-01,3,2,0,1,3,4,8,19,13,6,0,9,0,0,68
MAGDALENA,atencion odontologica,consulta repetida,2019-11-01,0,0,1,0,0,3,3,8,0,0,0,0,0,0,15
MAIRANA,atencion odontologica,consulta repetida,2019-11-01,0,2,0,1,0,0,1,3,1,1,0,0,0,0,9
MECAPACA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,1,0,1,0,0,2,0,0,0,0,0,4
MINEROS,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,consulta repetida,2019-11-01,11,9,25,24,5,26,14,47,5,2,0,1,0,3,172
MOCOMOCO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,1,1,1,5,0,0,0,0,0,0,8
MOJINETE,atencion odontologica,consulta repetida,2019-11-01,0,0,0,4,1,0,0,8,0,1,0,0,0,1,15
MOJOCOYA,atencion odontologica,consulta repetida,2019-11-01,0,1,4,8,2,4,15,50,1,1,0,1,0,0,87
MONTEAGUDO,atencion odontologica,consulta repetida,2019-11-01,6,6,10,14,4,18,34,61,1,1,0,3,0,4,162
MONTERO,atencion odontologica,consulta repetida,2019-11-01,3,3,11,8,2,11,31,45,5,5,0,0,0,1,125
MORO MORO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,2,0,3,4,6,0,2,0,0,0,0,17
MOROCHATA,atencion odontologica,consulta repetida,2019-11-01,0,0,1,1,3,3,2,2,0,0,0,0,0,0,12
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta repetida,2019-11-01,2,1,4,7,0,0,0,2,1,0,0,0,0,0,17
OCURI,atencion odontologica,consulta repetida,2019-11-01,0,0,1,1,2,2,3,6,0,1,0,1,0,0,17
ORURO,atencion odontologica,consulta repetida,2019-11-01,143,131,313,259,115,226,616,975,145,133,0,48,0,35,3139
PADCAYA,atencion odontologica,consulta repetida,2019-11-01,0,0,4,4,4,16,9,36,0,0,0,0,0,0,73
PADILLA,atencion odontologica,consulta repetida,2019-11-01,5,5,10,8,13,11,22,27,0,0,0,1,0,0,102
PAILON,atencion odontologica,consulta repetida,2019-11-01,1,0,0,1,0,0,0,4,3,0,0,0,0,2,11
PALCA,atencion odontologica,consulta repetida,2019-11-01,1,0,0,0,0,0,0,14,0,0,0,0,0,7,22
PALOS BLANCOS,atencion odontologica,consulta repetida,2019-11-01,4,2,5,8,2,10,2,28,4,1,0,0,0,7,73
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2019-11-01,0,0,3,0,0,0,1,6,0,0,0,0,0,0,10
PAMPA GRANDE,atencion odontologica,consulta repetida,2019-11-01,0,0,1,0,0,1,2,1,1,0,0,0,0,0,6
PAPEL PAMPA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,2,0,0,2,2,0,0,0,0,0,0,6
PASORAPA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,2,4,5,2,1,0,0,0,0,0,14
PAZÑA,atencion odontologica,consulta repetida,2019-11-01,0,7,3,9,3,6,3,9,0,0,0,0,0,0,40
POCOATA,atencion odontologica,consulta repetida,2019-11-01,0,0,1,0,7,7,2,17,0,0,0,0,0,0,34
POCONA,atencion odontologica,consulta repetida,2019-11-01,1,0,11,12,3,6,13,12,0,0,0,0,0,0,58
POJO (CBBA),atencion odontologica,consulta repetida,2019-11-01,3,0,5,0,4,3,12,27,2,1,0,2,0,0,59
POOPO,atencion odontologica,consulta repetida,2019-11-01,3,9,5,12,4,9,3,16,5,5,0,1,0,0,72
PORCO,atencion odontologica,consulta repetida,2019-11-01,9,8,2,8,1,2,2,22,0,1,0,2,0,0,57
POROMA,atencion odontologica,consulta repetida,2019-11-01,0,4,1,2,0,6,4,7,0,0,0,1,0,0,25
PORVENIR,atencion odontologica,consulta repetida,2019-11-01,3,1,4,0,1,2,6,22,0,0,0,1,0,0,40
POSTRER VALLE,atencion odontologica,consulta repetida,2019-11-01,0,1,0,0,0,1,2,1,1,0,0,0,0,0,6
POTOSI,atencion odontologica,consulta repetida,2019-11-01,134,120,195,269,188,113,684,654,69,15,0,35,0,19,2495
PRESTO,atencion odontologica,consulta repetida,2019-11-01,0,2,3,3,5,12,7,8,1,1,0,0,0,0,42
PUCARANI,atencion odontologica,consulta repetida,2019-11-01,1,1,0,1,3,5,4,4,1,0,0,0,0,0,20
PUERTO ACOSTA,atencion odontologica,consulta repetida,2019-11-01,1,0,0,0,0,3,0,1,0,0,0,0,0,0,5
PUERTO CARABUCO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2019-11-01,0,0,1,0,0,0,13,32,0,0,0,0,0,0,46
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2019-11-01,8,4,2,0,0,2,1,3,0,0,0,0,0,0,20
PUERTO RICO,atencion odontologica,consulta repetida,2019-11-01,3,1,0,1,4,4,12,32,1,0,0,0,0,0,58
PUERTO SUAREZ,atencion odontologica,consulta repetida,2019-11-01,1,1,1,1,0,1,0,18,1,0,0,2,0,1,27
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2019-11-01,10,11,5,30,13,20,33,60,0,0,0,0,0,2,184
PUNA,atencion odontologica,consulta repetida,2019-11-01,1,7,3,7,5,4,16,61,2,5,0,11,0,0,122
PUNATA,atencion odontologica,consulta repetida,2019-11-01,20,5,11,9,3,4,6,25,6,8,0,0,0,1,98
QUIABAYA,atencion odontologica,consulta repetida,2019-11-01,0,1,0,1,0,0,2,0,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,consulta repetida,2019-11-01,22,8,20,36,12,16,29,109,22,9,0,0,0,1,284
QUIRUSILLAS,atencion odontologica,consulta repetida,2019-11-01,0,1,1,1,0,1,0,1,0,0,0,0,0,0,5
RAVELO,atencion odontologica,consulta repetida,2019-11-01,1,8,8,4,3,19,6,55,0,3,0,5,0,0,112
REYES,atencion odontologica,consulta repetida,2019-11-01,0,0,0,2,0,1,0,5,0,0,0,1,0,0,9
RIBERALTA,atencion odontologica,consulta repetida,2019-11-01,18,23,45,64,52,71,90,156,43,34,0,2,0,0,598
ROBORE,atencion odontologica,consulta repetida,2019-11-01,13,2,24,41,14,14,56,43,12,5,0,4,0,0,228
RURRENABAQUE,atencion odontologica,consulta repetida,2019-11-01,1,1,2,2,0,0,4,9,0,4,0,0,0,0,23
SABAYA,atencion odontologica,consulta repetida,2019-11-01,0,0,2,4,3,0,1,14,1,3,0,0,0,0,28
SACABA,atencion odontologica,consulta repetida,2019-11-01,14,15,27,28,5,29,27,112,19,17,0,0,0,0,293
SACACA,atencion odontologica,consulta repetida,2019-11-01,0,3,1,0,0,0,4,2,0,0,0,0,0,0,10
SAIPINA,atencion odontologica,consulta repetida,2019-11-01,1,3,8,4,0,3,10,10,2,2,0,0,0,0,43
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2019-11-01,3,4,6,4,1,9,14,51,3,6,0,1,0,0,102
SAMAIPATA,atencion odontologica,consulta repetida,2019-11-01,1,1,5,4,0,2,4,24,4,2,0,1,0,1,49
SAN ANDRES,atencion odontologica,consulta repetida,2019-11-01,0,0,0,1,0,0,0,3,0,1,0,0,0,0,5
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2019-11-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,2,0,0,2,2,0,0,0,0,0,0,6
SAN BENITO,atencion odontologica,consulta repetida,2019-11-01,12,16,30,31,9,23,26,101,4,37,0,1,0,5,295
SAN BORJA,atencion odontologica,consulta repetida,2019-11-01,3,1,11,19,5,6,8,37,5,0,0,0,0,0,95
SAN CARLOS,atencion odontologica,consulta repetida,2019-11-01,0,2,2,8,0,5,8,14,1,0,0,0,0,0,40
SAN IGNACIO,atencion odontologica,consulta repetida,2019-11-01,1,2,12,18,0,10,11,33,0,2,0,2,0,0,91
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2019-11-01,3,1,6,6,3,0,6,19,1,0,0,3,0,0,48
SAN JAVIER(STC),atencion odontologica,consulta repetida,2019-11-01,1,3,0,3,0,0,1,7,0,0,0,2,0,0,17
SAN JOAQUIN,atencion odontologica,consulta repetida,2019-11-01,3,8,4,10,0,1,4,14,0,1,0,0,0,0,45
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
SAN JULIAN,atencion odontologica,consulta repetida,2019-11-01,22,30,6,12,0,12,17,29,0,0,0,0,0,3,131
SAN LORENZO(PND),atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2019-11-01,0,6,4,3,2,1,5,34,0,1,0,0,0,0,56
SAN LUCAS,atencion odontologica,consulta repetida,2019-11-01,1,0,3,2,1,8,13,49,2,2,0,0,0,0,81
SAN MATIAS,atencion odontologica,consulta repetida,2019-11-01,0,0,1,1,0,0,0,1,0,0,0,2,0,2,7
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2019-11-01,0,0,2,0,0,0,0,9,0,0,0,0,0,0,11
SAN PEDRO,atencion odontologica,consulta repetida,2019-11-01,0,2,4,10,11,4,12,74,3,0,0,0,0,0,120
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2019-11-01,0,0,11,12,12,26,17,38,7,1,0,3,0,1,128
SAN PEDRO DE QUEMES,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,2,3,1,0,1,0,0,0,0,7
SAN PEDRO(PND),atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN RAFAEL,atencion odontologica,consulta repetida,2019-11-01,2,1,0,0,1,2,0,12,0,0,0,0,0,0,18
SAN RAMON BENI,atencion odontologica,consulta repetida,2019-11-01,0,0,1,0,4,4,1,5,0,0,0,0,0,0,15
SAN RAMON SCZ,atencion odontologica,consulta repetida,2019-11-01,10,5,3,3,5,4,6,4,3,3,0,3,0,1,50
SANTA ANA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2019-11-01,140,159,243,268,126,175,783,1309,243,192,0,15,0,14,3667
SANTA ROSA,atencion odontologica,consulta repetida,2019-11-01,0,0,6,4,0,4,0,7,0,0,0,0,0,0,21
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2019-11-01,11,5,6,14,1,4,32,32,28,7,0,2,0,1,143
SANTIVAÑES,atencion odontologica,consulta repetida,2019-11-01,2,0,12,3,1,7,10,4,3,0,0,0,0,0,42
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2019-11-01,0,2,0,0,0,5,0,13,0,3,0,0,0,0,23
SAPAHAQUI,atencion odontologica,consulta repetida,2019-11-01,0,0,0,2,0,10,1,13,0,0,0,0,0,0,26
SENA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4
SHINAOTA,atencion odontologica,consulta repetida,2019-11-01,0,6,1,0,0,0,0,0,0,0,0,0,0,0,7
SICAYA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
SIPE SIPE,atencion odontologica,consulta repetida,2019-11-01,20,46,13,23,6,22,16,58,8,11,0,2,0,0,225
SOPACHUY,atencion odontologica,consulta repetida,2019-11-01,0,2,2,10,3,11,6,32,0,0,0,0,0,0,66
SORACACHI,atencion odontologica,consulta repetida,2019-11-01,3,0,11,4,1,17,19,37,9,1,0,6,0,5,113
SORATA,atencion odontologica,consulta repetida,2019-11-01,0,0,4,4,1,4,6,22,1,0,0,1,0,2,45
SUCRE,atencion odontologica,consulta repetida,2019-11-01,145,159,225,288,131,222,497,789,126,38,0,31,0,8,2659
TACACHI,atencion odontologica,consulta repetida,2019-11-01,0,0,2,4,0,3,7,14,0,1,0,0,0,0,31
TACACOMA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TACOBAMBA,atencion odontologica,consulta repetida,2019-11-01,2,0,3,3,0,1,0,9,0,0,0,0,0,0,18
TACOPAYA,atencion odontologica,consulta repetida,2019-11-01,1,2,2,6,0,6,7,20,3,5,0,2,0,0,54
TAHUA,atencion odontologica,consulta repetida,2019-11-01,0,0,1,1,0,1,1,0,0,0,0,0,0,0,4
TAPACARI,atencion odontologica,consulta repetida,2019-11-01,0,1,1,3,2,3,3,17,0,1,0,1,0,0,32
TARABUCO,atencion odontologica,consulta repetida,2019-11-01,0,0,2,4,1,2,4,13,0,0,0,0,0,0,26
TARACO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4
TARATA,atencion odontologica,consulta repetida,2019-11-01,0,1,0,0,0,1,3,1,0,2,0,0,0,0,8
TARIJA,atencion odontologica,consulta repetida,2019-11-01,59,71,175,232,103,170,514,984,99,96,0,11,0,3,2517
TARVITA,atencion odontologica,consulta repetida,2019-11-01,1,2,4,20,7,15,2,13,1,0,0,0,0,0,65
TEOPONTE,atencion odontologica,consulta repetida,2019-11-01,1,0,0,6,0,0,1,5,0,0,0,1,0,0,14
TIAHUANACU,atencion odontologica,consulta repetida,2019-11-01,0,0,4,2,3,3,9,15,0,0,0,0,0,0,36
TINGUIPAYA,atencion odontologica,consulta repetida,2019-11-01,0,1,1,2,0,7,1,6,0,0,0,0,0,0,18
TIPUANI,atencion odontologica,consulta repetida,2019-11-01,0,4,0,4,0,1,2,4,1,4,0,0,0,0,20
TIQUIPAYA,atencion odontologica,consulta repetida,2019-11-01,28,17,19,15,7,6,16,52,3,5,0,2,0,0,170
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2019-11-01,5,1,3,5,2,1,4,17,1,2,0,0,0,0,41
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,1,1,0,3,0,1,0,0,6
TOCO,atencion odontologica,consulta repetida,2019-11-01,0,1,0,0,2,3,1,7,0,2,0,0,0,0,16
TODOS SANTOS,atencion odontologica,consulta repetida,2019-11-01,1,1,0,0,0,0,3,0,0,1,0,0,0,0,6
TOLATA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,1,2,0,2,6,1,0,0,0,0,0,12
TOLEDO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,1,2,0,5,2,0,0,0,0,0,10
TOMAVE,atencion odontologica,consulta repetida,2019-11-01,2,5,7,5,5,17,11,16,0,4,0,0,0,0,72
TOMINA,atencion odontologica,consulta repetida,2019-11-01,1,1,16,8,0,18,9,25,0,1,0,5,0,11,95
TORO TORO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,4,20,16,0,4,0,0,0,1,45
TOTORA(CBBA),atencion odontologica,consulta repetida,2019-11-01,2,2,6,11,1,6,8,20,1,1,0,0,0,3,61
TOTORA(ORR),atencion odontologica,consulta repetida,2019-11-01,0,0,6,2,0,3,2,4,2,0,0,0,0,0,19
TRIGAL,atencion odontologica,consulta repetida,2019-11-01,0,0,3,6,1,2,3,11,2,0,0,2,0,0,30
TRINIDAD,atencion odontologica,consulta repetida,2019-11-01,14,17,41,32,15,10,110,134,31,19,0,1,0,0,424
TUPIZA,atencion odontologica,consulta repetida,2019-11-01,27,7,28,54,23,32,38,146,49,23,0,7,0,0,434
TURCO,atencion odontologica,consulta repetida,2019-11-01,4,2,0,1,2,3,13,14,0,2,0,0,0,0,41
UMALA,atencion odontologica,consulta repetida,2019-11-01,1,0,0,0,0,3,0,2,0,0,0,0,0,0,6
UNCIA,atencion odontologica,consulta repetida,2019-11-01,17,21,18,24,20,23,43,72,5,8,0,0,0,0,251
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2019-11-01,3,3,11,12,5,5,9,37,4,1,0,0,0,0,90
URUBICHA,atencion odontologica,consulta repetida,2019-11-01,0,0,3,1,0,9,0,13,0,1,0,0,0,0,27
UYUNI,atencion odontologica,consulta repetida,2019-11-01,0,3,8,3,0,7,18,24,8,15,0,0,0,0,86
VACAS,atencion odontologica,consulta repetida,2019-11-01,2,0,0,1,1,3,1,9,2,1,0,0,0,0,20
VALLEGRANDE,atencion odontologica,consulta repetida,2019-11-01,2,2,16,10,1,2,19,44,13,12,0,2,0,1,124
VIACHA,atencion odontologica,consulta repetida,2019-11-01,37,14,17,41,10,16,20,89,1,4,0,5,0,1,255
VILA VILA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,1,0,0,2,2,0,0,0,0,0,0,5
VILLA CHARCAS,atencion odontologica,consulta repetida,2019-11-01,0,0,2,2,1,8,6,10,0,0,0,0,0,0,29
VILLA MONTES,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,2,0,6,0,0,0,0,0,0,8
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
VILLA RIVERO,atencion odontologica,consulta repetida,2019-11-01,5,1,6,3,0,6,14,45,11,6,0,0,0,0,97
VILLA SERRANO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,3,5,0,8,0,0,0,0,0,0,16
VILLA TUNARI,atencion odontologica,consulta repetida,2019-11-01,1,0,14,10,2,2,12,18,0,1,0,0,0,0,60
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2019-11-01,1,4,4,0,0,5,3,14,2,0,0,0,0,0,33
VILLAZON,atencion odontologica,consulta repetida,2019-11-01,28,22,40,57,19,23,41,146,11,4,0,21,0,7,419
VINTO,atencion odontologica,consulta repetida,2019-11-01,0,1,1,0,0,2,3,1,0,0,0,0,0,1,9
VITICHI,atencion odontologica,consulta repetida,2019-11-01,6,2,39,57,32,38,9,17,0,2,0,2,0,0,204
WARNES,atencion odontologica,consulta repetida,2019-11-01,4,7,11,12,8,1,23,45,4,1,0,24,0,1,141
YACUIBA,atencion odontologica,consulta repetida,2019-11-01,2,2,21,24,15,18,37,67,9,3,0,0,0,0,198
YAMPARAEZ,atencion odontologica,consulta repetida,2019-11-01,3,4,4,1,1,3,4,16,0,3,0,1,0,1,41
YANACACHI,atencion odontologica,consulta repetida,2019-11-01,0,0,1,1,0,4,3,6,0,0,0,1,0,0,16
YAPACANI,atencion odontologica,consulta repetida,2019-11-01,3,4,5,20,3,8,11,22,1,2,0,2,0,1,82
YOCALLA,atencion odontologica,consulta repetida,2019-11-01,1,0,4,5,1,2,6,19,0,0,0,0,0,0,38
YOTALA,atencion odontologica,consulta repetida,2019-11-01,8,0,0,7,18,2,13,16,1,1,0,1,0,1,68
YUNCHARA,atencion odontologica,consulta repetida,2019-11-01,1,0,9,8,2,2,6,12,2,3,0,0,0,2,47
YUNGUYO DE LITORAL,atencion odontologica,consulta repetida,2019-11-01,0,4,0,0,0,0,1,0,3,1,0,0,0,0,9
ZUDAÑEZ,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,3,4,1,0,0,0,0,0,8
ACACIO,atencion odontologica,consulta repetida,2019-12-01,0,0,3,2,0,8,1,13,1,0,0,0,0,4,32
ACHACACHI,atencion odontologica,consulta repetida,2019-12-01,5,6,12,21,17,35,19,90,25,12,0,7,0,0,249
ACHOCALLA,atencion odontologica,consulta repetida,2019-12-01,4,0,4,0,0,1,2,6,0,0,0,0,0,0,17
AIQUILE,atencion odontologica,consulta repetida,2019-12-01,7,8,20,34,4,14,11,27,13,0,0,0,0,0,138
ALALAY,atencion odontologica,consulta repetida,2019-12-01,0,0,4,0,0,0,0,1,0,0,0,0,0,0,5
ALCALA,atencion odontologica,consulta repetida,2019-12-01,1,0,9,12,5,2,15,12,0,0,0,0,0,0,56
ALTO BENI,atencion odontologica,consulta repetida,2019-12-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
ANCORAIMES,atencion odontologica,consulta repetida,2019-12-01,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3
ANDAMARCA,atencion odontologica,consulta repetida,2019-12-01,0,0,4,3,0,2,4,9,0,0,0,0,0,0,22
ANTEQUERA,atencion odontologica,consulta repetida,2019-12-01,10,24,7,28,7,3,43,39,1,3,0,3,0,0,168
ANZALDO,atencion odontologica,consulta repetida,2019-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ARAMPAMPA,atencion odontologica,consulta repetida,2019-12-01,0,0,0,0,1,1,1,1,0,3,0,0,0,1,8
ARANI,atencion odontologica,consulta repetida,2019-12-01,0,3,7,1,2,11,5,13,1,1,0,0,0,0,44
ARBIETO,atencion odontologica,consulta repetida,2019-12-01,7,0,11,6,1,8,4,13,6,0,0,2,0,4,62
ARQUE,atencion odontologica,consulta repetida,2019-12-01,1,6,6,10,4,8,5,32,0,8,0,0,0,1,81
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2019-12-01,14,4,3,7,14,8,8,27,5,8,0,10,0,4,112
ATOCHA,atencion odontologica,consulta repetida,2019-12-01,13,7,43,55,37,81,101,115,16,25,0,0,0,0,493
AYO AYO,atencion odontologica,consulta repetida,2019-12-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2019-12-01,17,11,12,9,6,20,17,47,7,3,0,0,0,1,150
AZURDUY,atencion odontologica,consulta repetida,2019-12-01,0,3,0,3,0,3,5,9,0,0,0,0,0,0,23
BATALLAS,atencion odontologica,consulta repetida,2019-12-01,0,0,0,2,0,1,8,1,0,0,0,0,0,0,12
BAURES,atencion odontologica,consulta repetida,2019-12-01,0,0,0,0,4,6,1,3,0,0,0,0,0,0,14
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2019-12-01,0,0,0,1,0,0,7,3,6,1,0,0,0,0,18
BELEN DE URMIRI,atencion odontologica,consulta repetida,2019-12-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
BERMEJO,atencion odontologica,consulta repetida,2019-12-01,1,4,31,30,3,24,45,109,13,7,0,1,0,0,268
BETANZOS,atencion odontologica,consulta repetida,2019-12-01,0,5,5,15,11,15,24,45,2,2,0,6,0,2,132
BOLIVAR,atencion odontologica,consulta repetida,2019-12-01,1,0,0,0,1,1,2,1,0,0,0,0,0,0,6
BOYUIBE,atencion odontologica,consulta repetida,2019-12-01,0,4,0,2,4,6,6,13,8,3,0,0,0,0,46
BUENA VISTA,atencion odontologica,consulta repetida,2019-12-01,0,0,0,3,1,6,2,0,0,0,0,0,0,0,12
CABEZAS,atencion odontologica,consulta repetida,2019-12-01,0,2,0,0,1,0,1,3,0,0,0,0,0,0,7
CAIROMA,atencion odontologica,consulta repetida,2019-12-01,0,0,3,2,0,2,0,2,0,0,0,0,0,0,9
"CAIZA ""D""",atencion odontologica,consulta repetida,2019-12-01,1,8,5,2,2,5,1,15,0,0,0,0,0,0,39
CAJUATA,atencion odontologica,consulta repetida,2019-12-01,0,4,2,1,0,2,7,6,1,0,0,0,0,0,23
CALACOTO,atencion odontologica,consulta repetida,2019-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CALAMARCA,atencion odontologica,consulta repetida,2019-12-01,0,0,1,0,2,6,0,10,0,2,0,0,0,0,21
CAMARGO,atencion odontologica,consulta repetida,2019-12-01,5,1,7,17,3,9,5,23,0,3,0,0,0,0,73
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2019-12-01,0,0,6,9,0,6,11,5,0,1,0,0,0,0,38
CAMIRI,atencion odontologica,consulta repetida,2019-12-01,31,23,37,55,5,6,16,35,19,12,0,0,0,0,239
CAPINOTA,atencion odontologica,consulta repetida,2019-12-01,3,6,20,32,1,6,10,12,8,4,0,0,0,0,102
CAQUIAVIRI,atencion odontologica,consulta repetida,2019-12-01,0,0,0,0,4,2,1,3,0,0,0,0,0,0,10
CARACOLLO,atencion odontologica,consulta repetida,2019-12-01,5,3,9,12,7,8,15,52,3,6,0,0,0,0,120
CARANAVI,atencion odontologica,consulta repetida,2019-12-01,10,13,10,11,14,19,13,19,8,11,0,0,0,2,130
CARANGAS,atencion odontologica,consulta repetida,2019-12-01,0,0,4,1,0,0,9,2,4,4,0,0,0,0,24
CARAPARI,atencion odontologica,consulta repetida,2019-12-01,5,0,7,24,1,6,8,35,3,0,0,0,0,0,89
CARIPUYO,atencion odontologica,consulta repetida,2019-12-01,0,2,2,1,1,5,4,19,5,1,0,2,0,0,42
CHALLAPATA,atencion odontologica,consulta repetida,2019-12-01,10,6,11,4,9,8,3,62,13,11,0,6,0,2,145
CHAQUI,atencion odontologica,consulta repetida,2019-12-01,5,0,7,5,6,6,4,28,0,1,0,5,0,0,67
CHARAGUA,atencion odontologica,consulta repetida,2019-12-01,0,1,2,2,1,1,0,7,4,3,0,0,0,1,22
CHARAÑA,atencion odontologica,consulta repetida,2019-12-01,0,0,0,0,0,5,0,1,0,0,0,0,0,0,6
CHAYANTA,atencion odontologica,consulta repetida,2019-12-01,0,1,5,4,8,9,2,20,3,0,0,0,0,0,52
CHIMORE,atencion odontologica,consulta repetida,2019-12-01,0,1,1,11,4,10,19,24,2,1,0,0,0,0,73
CHUA COCANI,atencion odontologica,consulta repetida,2019-12-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2019-12-01,0,3,6,5,5,1,1,28,0,0,0,0,0,0,49
