municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
PORTACHUELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,35,35
PORVENIR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
POSTRER VALLE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
POTOSI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,172,172
PRESTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,37,37
PUCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,7,7
PUCARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,6,6
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,8,8
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,11,11
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,12,12
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,11,11
PUNA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,25,25
PUNATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1373,1373
QUIABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,10,10
QUILLACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,83,83
QUIME,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,13,13
RAVELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,27,27
RIBERALTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,13,13
ROBORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,11,11
SABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,10,10
SACABA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,128,128
SACABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,8,8
SACACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,37,37
SAIPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,10,10
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,19,19
SAMAIPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,6,6
SAN ANDRES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,9,9
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,12,12
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,5,5
SAN BENITO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,17,17
SAN BORJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,75,75
SAN IGNACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,13,13
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,256,256
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,6,6
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,551,551
SAN JULIAN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,70,70
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,13,13
SAN LUCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,77,77
SAN MATIAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,5,5
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,102,102
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,6,6
SAN PEDRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,48,48
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,9,9
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
SAN RAFAEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,413,413
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,6,6
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,11,11
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,39,39
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,28,28
SANTIVAÑES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,11,11
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,7,7
SAPAHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
SENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,8,8
SICAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,5,5
SIPE SIPE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,19,19
SOPACHUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,7,7
SORACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,205,205
SORATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,14,14
SUCRE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,378,378
TACOBAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,11,11
TACOPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,16,16
TAPACARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,40,40
TARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,61,61
TARACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
TARIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,661,661
TARVITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,52,52
TEOPONTE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,16,16
TIPUANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,24,24
TIQUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,50,50
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,12,12
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
TODOS SANTOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
TOLATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,12,12
TOLEDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,9,9
TOMINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
TORO TORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,36,36
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,12,12
TOTORA(ORR),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,48,48
TRIGAL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
TRINIDAD,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,94,94
TUPIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,186,186
TURCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,28,28
UMALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,20,20
UNCIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,6,6
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,51,51
UYUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,8,8
VACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,5,5
VALLEGRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,87,87
VIACHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,72,72
VILA VILA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
VILLA MONTES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,5,5
VILLA RIVERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,28,28
VILLA SERRANO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,21,21
VILLA TUNARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,27,27
