municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,7,7
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,2,2
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,4,4
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,4,4
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,11,11
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,7,7
SAN MATIAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,3,3
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,4,4
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,2,2
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,19,19
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,3,3
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,6,6
SICAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SORACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,2,2
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,2,2
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
TARVITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
TRIGAL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,4,4
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,5,5
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,3,3
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,2,2
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,6,6
VILA VILA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,2,2
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,4,4
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,10,10
VINTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,7,7
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-11-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
ALALAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
ALCALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
ALTO BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,5,5
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
AUCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,3,3
CARANGAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,3,3
CHAYANTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,4,4
COMARAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,43,43
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,3,3
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,3,3
FILADELFIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,10,10
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
INCAHUASI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,37,37
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,35,35
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,3,3
OMEREQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-12-01,1,1
