municipality,group,variable,month,Número de inyectables trimestrales suministra,TOTAL
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,194,194
GUTIERREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,25,25
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,155,155
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,17,17
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,3,3
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,91,91
HUARACAJE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,14,14
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,16,16
ICHOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,16,16
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,84,84
INGAVI (HUMAITA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,5,5
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,44,44
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,65,65
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,30,30
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,30,30
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,68,68
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,141,141
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,1256,1256
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,9,9
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,55,55
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,11,11
LICOMA PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,13,13
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,70,70
LLICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,20,20
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,42,42
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,42,42
MACHACAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,9,9
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,264,264
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,39,39
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,43,43
MALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,5,5
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,112,112
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,56,56
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,107,107
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,95,95
MOCOMOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,57,57
MOJINETE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,3,3
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,76,76
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,266,266
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,291,291
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,32,32
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,89,89
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,1,1
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,69,69
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,112,112
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,26,26
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,691,691
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,295,295
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,132,132
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,42,42
PALCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,39,39
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,137,137
PAMPA AULLAGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,10,10
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,57,57
PAPEL PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,18,18
PASORAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,8,8
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,49,49
PAZÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,15,15
PELECHUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,31,31
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,69,69
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,77,77
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,36,36
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,17,17
PORCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,16,16
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,89,89
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,43,43
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,68,68
PORVENIR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,55,55
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,19,19
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,773,773
PRESTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,20,20
PUCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,26,26
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,99,99
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,35,35
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,58,58
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,18,18
PUERTO PEREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,11,11
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,36,36
PUERTO RICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,17,17
PUERTO SILES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,5,5
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,29,29
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,113,113
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,93,93
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,27,27
QUIABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,12,12
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,149,149
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,52,52
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,18,18
RAVELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,108,108
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,22,22
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,269,269
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,30,30
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,43,43
SABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,7,7
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,121,121
SACABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,4,4
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,214,214
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,68,68
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,8,8
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,53,53
SAN AGUSTIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,10,10
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,51,51
SAN ANDRES DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,7,7
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,4,4
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,12,12
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,39,39
