municipality,group,variable,month,N° de Sintomáticos Respiratorios,TOTAL
INQUISIVI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
IRUPANA (VILLA DE LANZA),tuberculosis,n de sintomaticos respiratorios,2009-11-01,11,11
JESUS DE MACHACA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
LA ASUNTA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,35,35
LA GUARDIA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,54,54
LA PAZ,tuberculosis,n de sintomaticos respiratorios,2009-11-01,553,553
LAGUNILLAS,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
LAJA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,6,6
LAS CARRERAS,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
LICOMA PAMPA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
LLALLAGUA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,48,48
LLICA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
LURIBAY,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
MACHACAMARCA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
MACHARETI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,11,11
MAGDALENA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
MAIRANA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
MAPIRI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,12,12
MECAPACA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
MINEROS,tuberculosis,n de sintomaticos respiratorios,2009-11-01,6,6
MIZQUE,tuberculosis,n de sintomaticos respiratorios,2009-11-01,12,12
MOCOMOCO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
MOJOCOYA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
MONTEAGUDO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,50,50
MONTERO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,90,90
MORO MORO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
MOROCHATA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
OCURI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,11,11
OKINAWA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,11,11
OMEREQUE,tuberculosis,n de sintomaticos respiratorios,2009-11-01,6,6
ORURO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,163,163
PADCAYA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,12,12
PADILLA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,8,8
PAILON,tuberculosis,n de sintomaticos respiratorios,2009-11-01,25,25
PALCA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
PALOS BLANCOS,tuberculosis,n de sintomaticos respiratorios,2009-11-01,34,34
PAMPA GRANDE,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
PAPEL PAMPA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
PATACAMAYA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,6,6
PAZÑA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
POCOATA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,9,9
POCONA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
POJO (CBBA),tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
POOPO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
PORCO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
POROMA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,16,16
PORONGO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
PORTACHUELO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,26,26
PORVENIR,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
POSTRER VALLE,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
POTOSI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,105,105
PRESTO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,5,5
PUCARA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
PUCARANI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,10,10
PUERTO ACOSTA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,12,12
PUERTO CARABUCO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
PUERTO GONZALO MORENO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
PUERTO QUIJARRO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,11,11
PUERTO RICO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
PUERTO SUAREZ,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
PUERTO VILLARROEL,tuberculosis,n de sintomaticos respiratorios,2009-11-01,77,77
PUNA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,28,28
PUNATA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,21,21
QUIABAYA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
QUILLACOLLO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,10,10
QUIME,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
RAVELO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,6,6
REYES,tuberculosis,n de sintomaticos respiratorios,2009-11-01,7,7
RIBERALTA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,69,69
ROBORE,tuberculosis,n de sintomaticos respiratorios,2009-11-01,8,8
RURRENABAQUE,tuberculosis,n de sintomaticos respiratorios,2009-11-01,13,13
SABAYA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
SACABA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,88,88
SACABAMBA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
SACACA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,19,19
SALINAS DE GARCI MENDOZA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
SAMAIPATA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,9,9
SAN ANDRES DE MACHACA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
SAN ANTONIO DE LOMERIO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
SAN BENITO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
SAN BORJA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,29,29
SAN BUENA VENTURA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,6,6
SAN CARLOS,tuberculosis,n de sintomaticos respiratorios,2009-11-01,17,17
SAN IGNACIO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,8,8
SAN IGNACIO DE VELASCO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,20,20
SAN JAVIER(STC),tuberculosis,n de sintomaticos respiratorios,2009-11-01,9,9
SAN JOSE DE CHIQUITOS,tuberculosis,n de sintomaticos respiratorios,2009-11-01,9,9
SAN JUAN DE YAPACANI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
SAN JULIAN,tuberculosis,n de sintomaticos respiratorios,2009-11-01,89,89
SAN LORENZO(PND),tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
SAN LORENZO(TJA),tuberculosis,n de sintomaticos respiratorios,2009-11-01,10,10
SAN LUCAS,tuberculosis,n de sintomaticos respiratorios,2009-11-01,23,23
SAN MATIAS,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
SAN MIGUEL DE VELASCO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
SAN PEDRO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,16,16
SAN PEDRO DE BUENA VISTA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
SAN PEDRO DE CURAHUARA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
SAN PEDRO DE TIQUINA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
SAN RAMON,tuberculosis,n de sintomaticos respiratorios,2009-11-01,11,11
SAN RAMON,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
SANTA ANA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
SANTA CRUZ DE LA SIERRA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,704,704
SANTA ROSA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
SANTA ROSA DEL SARA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,15,15
SANTIAGO DE HUARI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,5,5
SANTIAGO DE MACHACA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
SANTIVAÑES,tuberculosis,n de sintomaticos respiratorios,2009-11-01,5,5
SAPAHAQUI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,7,7
SICA SICA (VILLA AROMA),tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
SIPE SIPE,tuberculosis,n de sintomaticos respiratorios,2009-11-01,5,5
SOPACHUY,tuberculosis,n de sintomaticos respiratorios,2009-11-01,8,8
SORATA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,42,42
SUCRE,tuberculosis,n de sintomaticos respiratorios,2009-11-01,218,218
TACACHI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
TACACOMA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,25,25
TACOBAMBA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,9,9
TACOPAYA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
TAHUA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
TAPACARI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,22,22
TARABUCO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,26,26
TARACO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
TARATA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,10,10
TARIJA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,131,131
TARVITA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,10,10
TEOPONTE,tuberculosis,n de sintomaticos respiratorios,2009-11-01,7,7
TIAWANACU,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
TINGUIPAYA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,10,10
TIPUANI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,27,27
TIQUIPAYA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,36,36
TIRAQUE (CBBA),tuberculosis,n de sintomaticos respiratorios,2009-11-01,27,27
TITO YUPANQUI (PARQUIPUJIO),tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
TOCO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
TOLATA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
TOMAVE,tuberculosis,n de sintomaticos respiratorios,2009-11-01,5,5
TOMINA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,15,15
TORO TORO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,7,7
TOTORA(CBBA),tuberculosis,n de sintomaticos respiratorios,2009-11-01,5,5
TOTORA(ORR),tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
TRIGAL,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
TRINIDAD,tuberculosis,n de sintomaticos respiratorios,2009-11-01,40,40
TUPIZA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,12,12
TURCO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
UMALA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
UNCIA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,21,21
URIONDO (A. CONCEPCION),tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
URUBICHA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,6,6
UYUNI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,11,11
VACAS,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
VALLEGRANDE,tuberculosis,n de sintomaticos respiratorios,2009-11-01,5,5
VIACHA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,19,19
VILA VILA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,1,1
VILLA MONTES,tuberculosis,n de sintomaticos respiratorios,2009-11-01,22,22
VILLA RIVERO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
VILLA SERRANO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,18,18
VILLA TUNARI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,88,88
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis,n de sintomaticos respiratorios,2009-11-01,6,6
VILLAZON,tuberculosis,n de sintomaticos respiratorios,2009-11-01,28,28
VINTO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,33,33
VITICHI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,5,5
WARNES,tuberculosis,n de sintomaticos respiratorios,2009-11-01,45,45
YACO,tuberculosis,n de sintomaticos respiratorios,2009-11-01,3,3
YACUIBA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,130,130
YAMPARAEZ,tuberculosis,n de sintomaticos respiratorios,2009-11-01,12,12
YANACACHI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
YAPACANI,tuberculosis,n de sintomaticos respiratorios,2009-11-01,71,71
YOCALLA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,2,2
YOTALA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
YUNCHARA,tuberculosis,n de sintomaticos respiratorios,2009-11-01,9,9
ZUDAÑEZ,tuberculosis,n de sintomaticos respiratorios,2009-11-01,4,4
ACACIO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,3,3
ACHACACHI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,22,22
ACHOCALLA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
AIQUILE,tuberculosis,n de sintomaticos respiratorios,2009-12-01,10,10
ALALAY,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
ALCALA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
ANCORAIMES,tuberculosis,n de sintomaticos respiratorios,2009-12-01,11,11
ANDAMARCA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,5,5
ANTEQUERA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
ANZALDO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,10,10
APOLO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,5,5
ARANI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
ARBIETO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
ARQUE,tuberculosis,n de sintomaticos respiratorios,2009-12-01,5,5
ASCENCION DE GUARAYOS,tuberculosis,n de sintomaticos respiratorios,2009-12-01,11,11
AUCAPATA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,5,5
AYATA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
AYO AYO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis,n de sintomaticos respiratorios,2009-12-01,15,15
AZURDUY,tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
BATALLAS,tuberculosis,n de sintomaticos respiratorios,2009-12-01,5,5
BELEN DE ANDAMARCA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
BERMEJO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,15,15
BETANZOS,tuberculosis,n de sintomaticos respiratorios,2009-12-01,8,8
BOLIVAR,tuberculosis,n de sintomaticos respiratorios,2009-12-01,5,5
BOYUIBE,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
BUENA VISTA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,4,4
CABEZAS,tuberculosis,n de sintomaticos respiratorios,2009-12-01,25,25
"CAIZA ""D""",tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
CAJUATA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
CALAMARCA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,3,3
CAMARGO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,5,5
CAMATAQUI (C. VILLA ABECIA),tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
CAMIRI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,15,15
CAPINOTA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,10,10
CARACOLLO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,17,17
CARANAVI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,93,93
CARAPARI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,3,3
CARIPUYO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
CARMEN RIVERO TORREZ,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
CHALLAPATA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,14,14
CHAQUI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,3,3
CHARAGUA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,4,4
CHAYANTA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,9,9
CHIMORE,tuberculosis,n de sintomaticos respiratorios,2009-12-01,25,25
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,n de sintomaticos respiratorios,2009-12-01,25,25
CHUMA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,6,6
CLIZA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,9,9
COBIJA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,32,32
COCHABAMBA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,187,187
COLCAPIRHUA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,38,38
"COLCHA ""K""",tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
COLLANA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
COLOMI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,6,6
COLPA BELGICA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,7,7
COLQUECHACA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,8,8
COLQUENCHA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
COLQUIRI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,9,9
COMARAPA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,15,15
COMBAYA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,3,3
CONCEPCION,tuberculosis,n de sintomaticos respiratorios,2009-12-01,4,4
CORIPATA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,9,9
COROICO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,32,32
CORQUE,tuberculosis,n de sintomaticos respiratorios,2009-12-01,5,5
COTAGAITA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,4,4
COTOCA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,20,20
CUATRO CAÑADAS,tuberculosis,n de sintomaticos respiratorios,2009-12-01,20,20
CULPINA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,7,7
CURAHUARA DE CARANGAS,tuberculosis,n de sintomaticos respiratorios,2009-12-01,4,4
DESAGUADERO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
EL ALTO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,394,394
EL PUENTE(STC),tuberculosis,n de sintomaticos respiratorios,2009-12-01,3,3
EL PUENTE(TJA),tuberculosis,n de sintomaticos respiratorios,2009-12-01,18,18
EL TORNO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,46,46
EL VILLAR,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
ENTRE RIOS,tuberculosis,n de sintomaticos respiratorios,2009-12-01,7,7
ENTRE RIOS,tuberculosis,n de sintomaticos respiratorios,2009-12-01,34,34
EUCALIPTUS,tuberculosis,n de sintomaticos respiratorios,2009-12-01,6,6
FERNANDEZ ALONSO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,8,8
FILADELFIA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
GENERAL SAAVEDRA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis,n de sintomaticos respiratorios,2009-12-01,14,14
GUANAY,tuberculosis,n de sintomaticos respiratorios,2009-12-01,6,6
GUAQUI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,3,3
GUAYARAMERIN,tuberculosis,n de sintomaticos respiratorios,2009-12-01,14,14
GUTIERREZ,tuberculosis,n de sintomaticos respiratorios,2009-12-01,9,9
HUACARETA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,3,3
HUACAYA (VILLA DE HUACAYA),tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
HUACHACALLA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
HUANUNI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,5,5
HUARACAJE,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
HUAYLLAMARCA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
ICLA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,4,4
INCAHUASI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,10,10
INQUISIVI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,3,3
IRUPANA (VILLA DE LANZA),tuberculosis,n de sintomaticos respiratorios,2009-12-01,6,6
JESUS DE MACHACA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,5,5
LA ASUNTA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,18,18
LA GUARDIA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,29,29
LA PAZ,tuberculosis,n de sintomaticos respiratorios,2009-12-01,469,469
LAGUNILLAS,tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
LAJA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,5,5
LAS CARRERAS,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
LICOMA PAMPA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
LLALLAGUA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,20,20
LURIBAY,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
MACHACAMARCA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
MACHARETI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,9,9
MAGDALENA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,3,3
MAIRANA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,5,5
MAPIRI,tuberculosis,n de sintomaticos respiratorios,2009-12-01,8,8
MECAPACA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,2,2
MINEROS,tuberculosis,n de sintomaticos respiratorios,2009-12-01,20,20
MIZQUE,tuberculosis,n de sintomaticos respiratorios,2009-12-01,4,4
MOCOMOCO,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
MOJINETE,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
MOJOCOYA,tuberculosis,n de sintomaticos respiratorios,2009-12-01,1,1
